Country,Sector,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Russian Federation,2.G.1  Electrical Equipment,56.04130741,56.99130741,57.94130741,58.89130741,59.84130741,60.79130741,61.74130741,62.76499423,63.72984808,64.68811046,65.9654827,66.93558055,68.30471432,73.29794529,82.64584543,110.3975564,118.2022114,128.1924073,138.0699394,136.8782001,161.3124463,206.8815918,161.1745867,161.6149509,179.1686909,201.8101277,253.0939925,302.3555663,294.572074,312.2530859,336.2323935,388.7800884
Russian Federation,2.G.2  SF₆ and PFCs from Other Product Use,241.611315,242.1385365,242.642958,243.1701795,243.697401,244.2018225,244.729044,247.2192211,249.7093983,252.1995754,254.6897525,257.1799297,259.6701068,262.160284,264.6504611,267.1406382,269.6308154,273.1754355,344.969415,314.7917055,350.373015,330.5529465,323.8765935,328.6601475,373.7241765,338.2304475,335.9987835,312.1417755,328.758159,328.7509485,354.794334,375.3459405
Russian Federation,2.G.2.a  Military Applications,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Russian Federation,2.G.2.b  Accelerators,241.611315,242.1385365,242.642958,243.1701795,243.697401,244.2018225,244.729044,247.2192211,249.7093983,252.1995754,254.6897525,257.1799297,259.6701068,262.160284,264.6504611,267.1406382,269.6308154,273.1754355,344.969415,314.7917055,350.373015,330.5529465,323.8765935,328.6601475,373.7241765,338.2304475,335.9987835,312.1417755,328.758159,328.7509485,354.794334,375.3459405
Russian Federation,2.G.3  N₂O from Product Uses,539.8732383,508.3811206,501.2397853,490.8789956,495.9130516,491.8740997,490.8789956,488.5375742,497.3179045,495.5033029,502.6446381,512.2444659,510.9566841,512.0103237,514.0590674,511.3078973,511.3664328,520.4394407,522.6279673,536.009893,543.0497277,548.7706396,551.2291321,556.2384276,570.1276808,578.4584581,583.833425,582.041945,586.5046356,590.0490208,466.286754,499.2851667
Russian Federation,2.G.3.a  Medical Applications,539.8732383,508.3811206,501.2397853,490.8789956,495.9130516,491.8740997,490.8789956,488.5375742,497.3179045,495.5033029,502.6446381,512.2444659,510.9566841,512.0103237,514.0590674,511.3078973,511.3664328,520.4394407,522.6279673,536.009893,543.0497277,548.7706396,551.2291321,556.2384276,570.1276808,578.4584581,583.833425,582.041945,586.5046356,590.0490208,466.286754,499.2851667
Russian Federation,2.G.3.b  Other,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE
Russian Federation,2.H  Other,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE
Russian Federation,2.H.1  Pulp and Paper,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE
Russian Federation,2.H.2  Food and Beverages Industry,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE
Russian Federation,3.  Agriculture,250734.9803,237957.4724,225513.4819,208701.7065,186423.7819,165439.9768,153609.314,141352.8744,127449.643,120539.9254,120764.274,118229.6613,117030.5056,114733.8632,111625.0815,106750.4371,104694.365,106946.0881,110781.2049,108827.0331,105420.2626,108071.4252,107099.41,109566.7899,109447.1735,110545.4332,114254.2512,115168.648,114800.5468,116449.8884,118805.2807,121284.7394
Russian Federation,3.A  Enteric Fermentation,108279.5135,105606.8679,102281.8905,97468.63757,91016.8291,80600.23756,74135.35515,65771.15478,59179.874,53850.47245,53067.50563,51621.09248,50979.11954,50229.87573,48029.97165,44808.89048,42758.29669,43331.33893,44201.9044,43313.67629,42294.06636,41239.8325,41956.72434,42337.7142,41727.485,41550.30879,41240.03096,41235.11511,41265.42592,41324.99148,40995.44249,41007.05565
Russian Federation,3.B  Manure Management,28987.12012,28268.81228,26262.45178,24569.95584,22751.78502,19931.44612,17736.10387,15483.12228,14249.73808,13290.76848,12930.53308,12541.45451,12364.4153,12464.78995,11886.93053,10898.74699,10757.38735,11374.74351,11771.31718,11543.74097,11629.14913,11548.70577,11763.99265,12174.2171,12128.12099,12286.63876,12843.09903,12625.197,12750.45987,12387.46011,13019.05099,13561.0852
Russian Federation,3.C  Rice Cultivation,855.7282991,792.5282633,785.0828789,769.2803899,569.1664159,503.732934,501.6964727,439.2149162,429.9771591,506.3166255,519.6812496,453.0680772,438.4576891,457.6675212,392.2767725,430.9704495,489.6426846,488.0382974,495.5254187,557.8380757,622.6282415,643.7677707,616.8687083,580.5089127,601.4034219,621.8924633,635.247615,575.4256451,557.7410907,597.7791052,609.408018,585.1295935
Russian Federation,3.C.1  Irrigated,855.7282991,792.5282633,785.0828789,769.2803899,569.1664159,503.732934,501.6964727,439.2149162,429.9771591,506.3166255,519.6812496,453.0680772,438.4576891,457.6675212,392.2767725,430.9704495,489.6426846,488.0382974,495.5254187,557.8380757,622.6282415,643.7677707,616.8687083,580.5089127,601.4034219,621.8924633,635.247615,575.4256451,557.7410907,597.7791052,609.408018,585.1295935
Russian Federation,3.C.1.a  Continuously Flooded,855.7282991,792.5282633,785.0828789,769.2803899,569.1664159,503.732934,501.6964727,439.2149162,429.9771591,506.3166255,519.6812496,453.0680772,438.4576891,457.6675212,392.2767725,430.9704495,489.6426846,488.0382974,495.5254187,557.8380757,622.6282415,643.7677707,616.8687083,580.5089127,601.4034219,621.8924633,635.247615,575.4256451,557.7410907,597.7791052,609.408018,585.1295935
Russian Federation,3.C.1.b  Intermittently Flooded,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Russian Federation,3.C.1.b.i  Single Aeration,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Russian Federation,3.C.1.b.ii  Multiple Aeration,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Russian Federation,3.C.2  Rainfed,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Russian Federation,3.C.2.a  Flood Prone,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Russian Federation,3.C.2.b  Drought Prone,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Russian Federation,3.C.3  Deep Water,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Russian Federation,3.C.3.a  Water Depth 50-100 cm,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Russian Federation,3.C.3.b  Water Depth > 100 cm,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Russian Federation,3.C.4  Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Russian Federation,3.D  Agricultural Soils,102439.4517,93891.48738,87943.6121,79944.92272,68869.23465,62328.05347,59741.0678,58536.63884,52795.60372,52025.99173,53275.42272,52672.22178,52367.24773,50671.35478,50461.74471,49785.72334,49824.49581,50959.68575,53469.67633,52725.42031,50096.05803,53863.82519,51919.23939,53679.22029,54121.31048,55285.31259,58767.95479,59892.00103,59250.25829,61209.77893,63066.77524,65151.18965
Russian Federation,3.D.1  Direct N₂O Emissions From Managed Soils,85327.08894,78411.40034,73706.01572,67330.82677,58489.99373,53382.48488,51421.08226,50569.30562,45986.43432,45430.85961,46445.83534,45940.74063,45656.62063,44263.65841,44087.57494,43547.35918,43551.36501,44406.89263,46290.25813,45636.4046,43500.05721,46557.3829,44952.39467,46336.87086,46734.93352,47646.65164,50450.02516,51367.3126,50847.93023,52510.49439,53975.65345,55587.66084
Russian Federation,3.D.1.a  Inorganic N Fertilizers,27136.89397,22911.04845,18971.10635,13863.30842,7993.405622,6114.136127,5996.965797,6228.265298,5410.628251,5306.924206,6237.825201,5772.560135,6157.099596,5399.483489,5346.645261,5507.669586,5831.04765,6654.995488,7711.457608,7879.943655,7591.033349,8043.50897,7513.742677,7428.541668,7606.315472,8044.693156,9267.942229,9701.40339,9888.785776,11078.5645,12290.42196,13431.23071
Russian Federation,3.D.1.b  Organic N Fertilizers,12711.8245,12455.91979,11626.89964,10987.09381,10258.98391,8964.096822,7886.517798,6964.385,6335.57773,5786.885865,5606.554575,5544.528605,5514.494302,5528.245739,5400.564744,5125.313037,5027.474085,5282.665415,5543.553066,5494.972183,5548.622286,5434.594319,5567.722447,5725.928255,5778.539443,5812.011514,6017.941158,5960.842433,5880.304734,5476.923267,5945.361301,6191.167714
Russian Federation,3.D.1.b.i  Animal Manure Applied to Soils,12711.8245,12455.91979,11626.89964,10987.09381,10258.98391,8964.096822,7886.517798,6964.385,6335.57773,5786.885865,5606.554575,5544.528605,5514.494302,5528.245739,5400.564744,5125.313037,5027.474085,5282.665415,5543.553066,5494.972183,5548.622286,5434.594319,5567.722447,5725.928255,5778.539443,5812.011514,6017.941158,5960.842433,5880.304734,5476.923267,5945.361301,6191.167714
Russian Federation,3.D.1.b.ii  Sewage Sludge Applied to Soils,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Russian Federation,3.D.1.b.iii  Other Organic Fertilizers Applied to Soils,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Russian Federation,3.D.1.c  Urine and Dung Deposited by Grazing Animals,6616.313533,6402.001682,6308.164007,6199.855884,5667.559444,5212.435889,4989.988577,4431.681286,4000.883102,3964.094704,3933.562902,3709.005457,3360.813247,3397.100981,3417.313893,3208.945908,3099.379818,3135.755038,3159.258237,3035.097097,2975.863715,2962.735843,2894.692293,2961.44417,2718.450864,2753.907143,2678.496043,2562.825913,2540.581652,2768.934011,2483.568525,2668.709179
Russian Federation,3.D.1.d  Crop Residues,15515.64524,13465.84924,13827.50778,13399.13491,11860.4129,10529.68276,10210.76533,10802.55458,8196.092665,8428.314124,8885.362831,9336.451809,9245.885374,8638.909252,8818.123775,8757.843844,8840.775944,8691.909843,9814.037152,9417.548071,7454.185275,9903.794497,8721.867714,9836.003936,10148.38879,10416.55016,11382.10502,11677.1565,10899.44208,11532.05167,11551.93021,11623.00539
Russian Federation,3.D.1.e  Mineralization/Immobilization Associated with Loss/Gain of Soil Organic Matter,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,506.1425351,511.3256221,725.2751854,721.7621744,900.4376807,1514.710216,1883.517933,1886.297098,1879.529291,2045.827124,2053.717414
Russian Federation,3.D.1.f  Cultivation of Organic Soils,23196.93784,22909.12574,22502.64009,22123.39624,21675.88751,21289.95584,20870.70767,20401.24891,19832.21794,19244.27428,18832.28933,18533.55409,18222.41477,17571.21503,17282.27099,16870.4747,16551.62881,16418.79957,16317.93083,16325.79803,16168.0794,16089.92251,16072.24473,16039.32424,16031.03559,16040.86959,16030.66096,16070.79304,16084.34991,16076.52954,16002.07211,15984.23043
Russian Federation,3.D.1.g  Other,149.4738438,267.4554331,469.6978452,758.0374985,1033.744333,1272.177441,1466.137086,1741.170546,2211.034636,2700.366426,2950.240504,3044.640533,3155.913338,3728.703918,3822.656268,4077.112111,4201.058701,4222.767278,3744.021234,3483.045563,3762.273184,3616.684217,3670.79919,3620.353404,3730.441187,3678.182407,3558.169539,3510.773383,3668.16898,3697.962109,3656.472213,3635.6
Russian Federation,3.D.2  Indirect N₂O Emissions From Managed Soils,17112.36281,15480.08704,14237.59638,12614.09595,10379.24092,8945.568593,8319.985544,7967.333223,6809.169401,6595.132124,6829.587385,6731.481155,6710.627107,6407.696374,6374.169774,6238.364153,6273.130799,6552.793119,7179.418206,7089.01571,6596.000825,7306.442288,6966.844716,7342.349429,7386.37696,7638.660945,8317.929627,8524.688435,8402.328056,8699.284532,9091.121784,9563.528815
Russian Federation,3.D.2.a  Atmospheric Deposition,5348.860351,4961.692831,4491.68611,3971.133718,3315.425464,2854.271242,2598.284554,2360.840894,2124.431781,2002.851047,2027.827964,1952.877513,1937.775627,1889.335791,1856.47712,1792.931223,1787.401346,1902.450049,2036.810204,2029.372899,2015.87357,2025.193973,2014.493629,2053.460341,2034.82802,2089.3392,2196.766265,2206.399353,2223.535141,2251.418222,2385.898507,2538.792523
Russian Federation,3.D.2.b  Nitrogen Leaching and Run-off,11763.50246,10518.39421,9745.910267,8642.962232,7063.815455,6091.297351,5721.70099,5606.492329,4684.73762,4592.281077,4801.759421,4778.603642,4772.85148,4518.360582,4517.692655,4445.43293,4485.729453,4650.343071,5142.608002,5059.642812,4580.127255,5281.248315,4952.351087,5288.889088,5351.54894,5549.321745,6121.163363,6318.289083,6178.792915,6447.86631,6705.223277,7024.736292
Russian Federation,3.E  Prescribed Burning of Savannas,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Russian Federation,3.E.1  Forest Land,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Russian Federation,3.E.2  Grassland,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Russian Federation,3.F  Field Burning of Agricultural Residues,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Russian Federation,3.F.1  Cereals,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Russian Federation,3.F.1.a  Wheat,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Russian Federation,3.F.1.b  Barley,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Russian Federation,3.F.1.c  Maize,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Russian Federation,3.F.1.d  Other,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Russian Federation,3.F.2  Pulses,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Russian Federation,3.F.3  Tubers and Roots,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Russian Federation,3.F.4  Sugar Cane,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Russian Federation,3.F.5  Other,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Russian Federation,3.G  Liming,10074.16667,9304.166667,8149.166667,5871.25,3144.166667,1989.166667,1411.666667,1058.75,737.9166667,802.0833333,898.3333333,866.25,796.6291667,825.825,756.1720833,725.2116667,751.0708333,673.75,739.8897917,577.9106667,657.4224708,648.0063333,712.1579208,660.6455625,736.6622083,659.4004083,608.685,664.9004542,795.438875,739.9132125,921.3207465,782.4252045
Russian Federation,3.G.1  Limestone CaCO₃,10074.16667,9304.166667,8149.166667,5871.25,3144.166667,1989.166667,1411.666667,1058.75,737.9166667,802.0833333,898.3333333,866.25,796.6291667,825.825,756.1720833,725.2116667,751.0708333,673.75,739.8897917,577.9106667,657.4224708,648.0063333,712.1579208,660.6455625,736.6622083,659.4004083,608.685,664.9004542,795.438875,739.9132125,921.3207465,782.4252045
Russian Federation,3.G.2  Dolomite CaMg(CO₃)₂,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE
Russian Federation,3.H  Urea Application,99,93.61,91.278,77.66,72.6,87.34,83.424,63.9936,56.5334,64.2928,72.798,75.5744,84.6362,84.3502,97.9858,100.8942,113.4716,118.5316,102.8918,108.4468,120.9384,127.2876,130.427,134.4838,132.1914,141.8802,159.2338,176.0088,181.2228,189.9656,193.2832,197.85414
Russian Federation,3.I  Other Carbon-containing Fertilizers,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Russian Federation,3.J  Other,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Russian Federation,"4.  Land Use, Land-Use Change and Forestry",-77415.60744,-36082.54609,-42937.87045,-98711.05965,-182156.5371,-259151.9674,-325674.0769,-401117.9232,-410372.5404,-456453.4778,-473257.2702,-524237.588,-549985.8012,-553623.6565,-544116.7452,-539689.0287,-539418.926,-558959.9215,-596126.4816,-669705.2225,-698066.1377,-650667.6784,-661476.9466,-612632.2832,-657432.5487,-583281.5885,-615310.6008,-602907.194,-577288.7226,-550502.243,-557559.9098,-506580.264
Russian Federation,4.A  Forest Land,-228602.7949,-235086.0983,-238206.7213,-288225.4887,-352664.792,-417741.9926,-475326.1221,-544391.6332,-541728.475,-576475.1441,-603100.3585,-622775.2487,-630185.4795,-629792.7764,-633964.0761,-615889.8903,-631729.1229,-632431.3173,-621606.9257,-753638.4597,-736793.8896,-700361.4119,-708402.0103,-694896.2604,-684317.8373,-677925.7206,-664427.3121,-649797.4178,-624330.5548,-618233.043,-616245.1064,-614428.5291
Russian Federation,4.A.1  Forest Land Remaining Forest Land,-209320.7929,-215215.0384,-217669.113,-267185.0205,-331297.6701,-395271.3301,-452581.0104,-521423.083,-518589.8942,-553591.6934,-580534.5753,-600544.3129,-608232.8196,-608193.4251,-612769.6309,-595164.5414,-611485.0727,-612582.394,-602151.3592,-734769.2098,-718695.8086,-683291.0881,-691936.9575,-678899.8144,-668855.9244,-662980.0531,-649950.355,-635821.8505,-610814.0797,-605202.7639,-603774.5584,-602394.5098
Russian Federation,4.A.2  Land Converted to Forest Land,-21730.45938,-22319.51729,-22986.06574,-23488.92556,-23815.57931,-24919.11982,-25193.56914,-25417.00762,-25587.03816,-25256.00443,-24862.43328,-24451.68221,-24097.50271,-23668.29046,-23263.38434,-22794.28797,-22312.98938,-21917.86246,-21495.63383,-20909.31723,-20138.14823,-19110.39116,-18505.12009,-18036.51326,-17501.98023,-16985.7348,-16517.02442,-16015.63462,-15556.5424,-15070.34639,-14510.61534,-14074.08656
Russian Federation,4.A.2.a  Cropland Converted to Forest Land,-21742.07628,-22331.42106,-22998.34433,-23501.56173,-23828.46795,-24932.5593,-25207.2355,-25430.86839,-25601.05551,-25269.86277,-24876.08048,-24465.12045,-24110.77519,-23681.3538,-23276.24961,-22806.93112,-22325.40472,-21930.10279,-21507.68549,-20921.07687,-20149.57466,-19121.33559,-18515.82226,-18046.98525,-17512.17274,-16995.64993,-16526.67057,-16024.99741,-15565.63669,-15078.76922,-14519.15384,-14082.3619
Russian Federation,4.A.2.b  Grassland Converted to Forest Land,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Russian Federation,4.A.2.c  Wetlands Converted to Forest Land,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Russian Federation,4.A.2.d  Settlements Converted to Forest Land,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Russian Federation,4.A.2.e  Other Land Converted to Forest Land,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Russian Federation,4.B  Cropland,83519.61981,80875.47534,78263.13654,76446.31705,74271.58048,72670.81567,80336.29126,79263.77014,78825.49795,73045.99635,68121.73553,68565.0606,71442.43441,64038.35969,65573.47207,64020.06512,67800.06076,62412.19967,56647.47156,56760.59771,58083.22799,82210.9054,60346.59649,70464.9191,60137.31837,69989.69459,90209.8373,82671.11203,69600.19545,69423.44978,77089.63769,74391.02319
Russian Federation,4.B.1  Cropland Remaining Cropland,77965.84641,75377.09615,72872.87222,71152.06545,69103.66825,67601.88722,75381.14744,74444.71697,74186.77035,68595.99625,63782.29338,64285.86526,67228.99638,60041.75067,61632.76011,60189.82729,64039.00389,58689.0053,52929.95656,53039.58771,54400.66299,50970.98459,51845.24178,52712.98171,50014.59393,51775.69219,51178.15809,50353.48766,50399.28968,50232.73776,50437.19818,49805.68108
